"0","苏州爱启网络科技有限公司","后端开发程序员","苏州-吴江","6千-1.2万"
"6","上海太屋网络科技有限公司","java后端开发工程师","上海-浦东","1万-1.8万"
"7","上海东欣软件工程有限公司","后端开发人员","上海","1.2万-1.6万"
"8","蓝聪科技(上海)股份有限公司","Java/后端开发工程师","上海-浦东","1万-1.2万"
"9","上海金亥通信设备有限公司","后端开发工程师（JAVA）（上海）","上海-浦东","8千-1.5万"
"10","燕梭金融信息科技(上海)有限公司","中级后端开发工程师","上海-浦东","8千-1.1万"
"11","上海坤策文化传播有限公司","后端开发工程师","上海","1.2万-1.8万"
"12","上海勇心网络科技有限公司","后端开发工程师","上海-徐汇","1.2万-2.4万"
"13","瑞庭网络技术（上海）有限公司-安居客","后端开发工程师（实习生）-上海(J28821)","上海-浦东","150-200/天"
"14","上海北羽自动化科技有限公司","软件开发工程师（后端）","上海-浦东","1万-1.5万"
"15","上海岩易科技有限公司","软件开发后端工程师","上海-浦东","1.2万-1.8万"
"16","燕梭金融信息科技(上海)有限公司","高级后端开发工程师","上海-浦东","1.1万-1.3万"
"17","广州聚豪科技有限公司","后端开发助理","上海-长宁","4千-6千"
"18","太阳生物技术","Web后端开发工程师","上海-闵行","1.5万-2万"
"19","上海中大肿瘤医院有限公司","后端开发","上海","1万-1.3万"
"20","上海韦翰斯生物医药科技有限公司","后端开发工程师","上海-浦东","1.3万-2万"
"21","成都迈思信息技术有限公司","Java后端开发工程师","上海-徐汇","1.5万-2.2万"
"22","上海宝掣科技有限公司","Java后端开发工程师","上海-宝山","7千-1.2万"
"23","杭州茵岢科技有限责任公司","Golang后端开发","上海-杨浦","1.3万-1.8万"
"24","欣和企业","高级后端开发工程师","上海-长宁","2.5万-3万"
"25","沛德光电科技(上海)有限公司","java后端开发工程师","上海-浦东","1.5万-2.5万"
"26","上海之江生物科技股份有限公司","高级后端开发工程师","上海-闵行","1.7万-2.8万"
"27","软通动力信息技术(集团)股份有限公司","后端开发工程师","上海-虹口","1万-1.5万"
"28","上海寻序人工智能科技有限公司","后端开发工程师","上海-嘉定","2万-3.5万"
"29","上海奕盛软件有限公司","后端开发工程师","上海-闵行","7千-1.4万"
"0","德科信息有限公司","java后端开发工程师（数据开发平台项目）","上海-青浦","1.2万-2.4万"
"1","上海超霸美容美发用品有限公司","小程序商城后端开发","上海","8千-1.2万"
"2","法罗适(上海)医疗技术有限公司","后端开发工程师","上海","1.5万-3万"
"3","上海铱维思智能科技有限公司","Python后端开发实习生","上海-长宁","150-250/天"
"4","中国船舶集团海舟系统技术有限公司","后端开发工程师","上海-黄浦","1.9万-3万"
"5","杭州尽良筹物业管理有限公司","java后端开发工程师","上海-浦东","1.5万-2.5万"
"6","北京中软环球信息技术有限公司","java后端开发工程师","上海-黄浦","1.2万-1.9万"
"7","上海英伟泰克数字科技有限责任公司","后端开发工程师","上海-闵行","1.5万-2.5万"
"8","上海农商银行","JOLEMLR-总行金融科技部软件开发工程师（后端）","上海-浦东","面议"
"9","熠保科技(上海)有限公司","python后端开发工程师","上海-浦东","2万-3万"
"10","武汉讯锡云科技有限公司","后端开发工程师-大厂","上海-青浦","2万-2.7万"
"11","上海农商银行","JG2YDBY-总行金融科技部高级软件开发工程师（后端）","上海-浦东","面议"
"12","上海复深蓝软件股份有限公司","java开发工程师（前后端不分离）","上海-黄浦","1.6万-1.8万"
"13","上海勤商物联网科技股份有限公司","后端开发工程师","上海-嘉定","3万-5万"
"14","成都迈思信息技术有限公司","后端开发工程师","上海-徐汇","1.5万-2.2万"
"15","武汉讯锡云科技有限公司","后端开发工程师-Python","上海-青浦","2万-2.7万"
"16","超图软件","驻场后端开发工程师","上海-徐汇","1.3万-1.6万"
"17","吉祥航空","后端开发工程师（JAVA）","上海","1.8万-2.5万"
"18","上海智能制造功能平台有限公司","后端开发工程师(.netcore)","上海-浦东","1.7万-3万"
"19","上海曼恒数字技术股份有限公司","后端开发工程师","上海-松江","1.2万-2万"
"20","上海岩易科技有限公司","后端中、高级开发工程师","上海-浦东","1.1万-2万"
"21","万宝盛华企业管理咨询(上海)有限公司北京分公司","后端PHP开发工程师","上海-浦东","2.5万-3万"
"22","上海众茂医疗科技有限公司","java后端开发工程师","上海-浦东","1.5万-2万"
"23","上海术丛智能科技有限责任公司","Java后端开发工程师","上海-徐汇","1.8万-2.5万"
"24","聚禾未来供应链科技(上海)有限公司","Java后端开发工程师","上海-浦东","1.5万-2万"
"25","万宝盛华企业管理咨询(上海)有限公司北京分公司","高级后端开发工程师/后端开发专家","上海-静安","3万-4万"
"26","人保信息科技有限公司","人保科技-研发中心-信息技术条线-软件开发岗-后端-科技专项招聘(J57718)","上海-松江","2万-3.5万"
"27","上海金亥通信设备有限公司","Java后端开发工程师","上海-浦东","1.5万-3万"
"28","万宝盛华企业管理咨询(上海)有限公司北京分公司","JAVA/GO后端开发","上海-静安","3万-4万"
"29","上海微创软件股份有限公司","后端开发工程师","上海-浦东","1.5万-1.8万"
"0","上海金亥通信设备有限公司","数据中台高级后端开发工程师","上海-浦东","1.6万-2.1万"
"1","中科软科技股份有限公司","Java后端开发工程师","上海-浦东","1万-2万"
"2","拼多多","Java后端开发工程师","上海-长宁","2.5万-4万"
"3","瞬联讯通科技(北京)有限公司","中级Java后端开发工程师-294","上海-黄浦","1.6万-2.1万"
"4","上海憬芯科技有限公司","python后端开发工程师-资深","上海-杨浦","1.4万-2.2万"
"5","上海澄域环保工程有限公司",".net后端开发工程师","上海-奉贤","1.4万-1.8万"
"6","法本信息","手游后端开发","上海-徐汇","1万-1.2万"
"7","万宝盛华企业管理咨询(上海)有限公司北京分公司","高级后端开发工程师/后端开发专家","上海-静安","2.9万-4.5万"
"8","燕梭金融信息科技(上海)有限公司","资深java后端开发工程师","上海-徐汇","1.5万-2万"
"9","中信期货有限公司","中证资本-信息技术部-Java后端开发工程师G00725","上海-浦东","1.2万-2万"
"10","巧数(上海)网络科技有限公司","PHP后端开发工程师","上海-浦东","1.5万-2.5万"
"11","鑫项云企业服务(上海)有限公司","web后端开发工程师","上海-奉贤","1万-1.2万"
"12","上海信息人才服务有限公司","Golang后端开发","上海-浦东","2.3万-3万"
"13","埃思本软件技术(上海)有限公司","SrSoftwareDeveloper后端开发","上海-浦东","2万-2.5万"
"14","无锡奥维斯管理咨询有限公司","Java后端开发工程师","上海-黄浦","1.5万-2.3万"
"15","上海金亥通信设备有限公司","数据中台高级后端开发工程师","上海-浦东","1.5万-2万"
"16","人车云(广州)网络科技有限公司","java后端开发工程师（西安+上海）","上海-闵行","2万-3万"
"17","吉祥航空","后端开发工程师-数据","上海","1.5万-2.5万"
"18","上海嘉扬人力资源管理有限公司","后端开发工程师（C#)","上海-青浦","2万-2.5万"
"19","上海沸橙信息科技有限公司","金融类QT后端开发（C++学信网）","上海-浦东","1.7万-2.1万"
"20","华为技术有限公司","后端开发工程师","上海-浦东","面议"
"21","博彦科技","Golang后端开发-徐汇M","上海-徐汇","1.8万-2.5万"
"22","上海历影数字科技有限公司","unity后端开发工程师","上海","2.2万-2.8万"
"23","陕西鸿亚文才企业管理咨询有限公司","后端开发工程师","上海-浦东","1.5万-2万"
"24","外企德科","【上海】后端开发：Java/C/C++/Python/GO/JS","上海-浦东","1.8万-3.5万"
"25","深圳南区人瑞人力资源服务有限公司","后端开发工程师","上海-闵行","1.5万-3万"
"26","上海中智人才顾问咨询有限公司","后端开发-230032","上海-浦东","1.5万-2万"
"27","外企德科","Java后端开发工程师","上海-浦东","1.1万-2.2万"
"28","重庆中流砥柱人力资源管理有限公司","后端开发工程师（年40-100W）","上海-黄浦","3.5万-6.5万"
"29","上海艾杰飞人才管理咨询有限公司","C#后端开发工程师风口行业(149214)","上海-闵行","2万-2.5万"
"0","外企德科","后端开发JAVA/C/C++/Python","上海-浦东","1.4万-2.8万"
"1","上海沃锐企业发展有限公司","后端java工程师","上海-黄浦","1.5万-2万"
"2","上海趋菱信息科技有限公司","后端实习工程师","上海-杨浦","150-300/天"
"3","外企德科","开发/测试/前后端/Java，C，Python，Go应届也可","上海-浦东","1.5万-2.9万"
"4","上海仪电数字技术股份有限公司","后台开发工程师（应届生）","上海","1.2万-1.8万"
"5","小零科技","后端实习生","上海-浦东","150-200/天"
"6","外企德科","后端、前端、算法、测试开发工程师","上海-浦东","1.4万-2.8万"
"7","智车(上海)实业有限公司","后台开发工程师","上海-闵行","1.8万-3.5万"
"8","护航科技股份有限公司","java后端工程师（合肥）","上海-浦东","1.4万-1.8万"
"9","外企德科","Java后端开发工程师（各语言都可+大厂+双休）","上海-浦东","1.5万-3万"
"10","安徽思脉网络信息服务有限公司","Java后端合伙人","上海-浦东","5千-6千"
"11","广州思信电子科技有限公司","数字ic后端工程师","上海-浦东","8.5万-15万"
"12","外企德科","前后端开发工程师JAVACC++JSGOPython","上海-浦东","1.5万-3万"
"13","北京恩穗企业咨询有限责任公司","Golang后端工程师","上海-徐汇","3.5万-7万"
"14","广州思信电子科技有限公司","数字后端工程师","上海-浦东","1.2万-2.4万"
"15","外企德科","后端开发工程师","上海-浦东","1.5万-3万"
"16","北京康吉森自动化技术股份有限公司","后端工程师","上海-浦东","1.5万-2万"
"17","武汉佰钧成技术有限责任公司","java后端工程师","上海-松江","2万-2.5万"
"18","外企德科","前后端开发工程师","上海-浦东","1.5万-3万"
"19","大连天立软件有限公司","高级后端工程师","上海-浦东","2万-3万"
"20","智联猎头","高级JAVA工程师[后端和中台]","上海-杨浦","1.8万-2万"
"21","外企德科","Java开发（前后端、android都需要）","上海-浦东","1.5万-3万"
"22","上海妙点网络科技有限公司","node.js后端工程师","上海","1.4万-2万"
"23","上海九方云智能科技有限公司","后端服务专员","上海-青浦","1.7万-2.9万"
"24","外企德科","软件开发工程师（后端）","上海-浦东","1.5万-3万"
"25","大展信息科技(深圳)有限公司","NodeJS后端-新能源","上海-长宁","1.2万-1.6万"
"26","上海绯逸信息技术有限公司","高级Java后端工程师","上海-浦东","1.5万-1.9万"
"27","外企德科","前后端开发","上海","1.5万-3万"
"28","北京艾芯集成电路设计有限公司","初级后端物理设计","上海-浦东","1.4万-2.4万"
"29","深圳市杰思信息技术服务有限公司","数字后端工程师","上海-闵行","5万-9万"
"0","西安芯瞳半导体技术有限公司","数字后端专家&工程师","上海-浦东","2万-3万"
"1","无锡芯领域微电子有限公司","数字IC后端设计工程师","上海-浦东","8千-1.6万"
"2","上海海能证券投资顾问有限公司","后端客服助理-双休","上海-杨浦","1万-1.5万"
"3","上海日观芯设自动化有限公司","数字后端工程师","上海-浦东","4万-8万"
"4","上海中和应泰财务顾问有限公司","金融后端服务（非销售）","上海-浦东","3万-5万"
"5","广州至拓网络科技有限公司","数字后端工程师（上海）","上海-黄浦","3.5万-6.5万"
"6","上海夺畅网络技术有限公司","底薪10K/后端维护+二次续费/周末双休","上海","1.5万-3万"
"7","北京艾芯集成电路设计有限公司","集成电路后端设计/物理设计","上海","3.5万-7万"
"8","上海中和应泰财务顾问有限公司","金融后端","上海-浦东","1.8万-2.2万"
"9","上海妙点网络科技有限公司","node.js后端工程师","上海","1.2万-1.8万"
"10","上海海能证券投资顾问有限公司","后端客服-双休交金-非营销","上海-杨浦","1万-1.5万"
"11","上海中和应泰财务顾问有限公司","证券后端服务","上海-浦东","1.8万-2.7万"
"12","四川必倍科技有限公司","数字后端leader（北京，上海，杭州，成都，深圳，长沙）","上海-浦东","4万-8万"
"13","上海海能证券投资顾问有限公司","投顾助理-后端","上海-杨浦","1万-1.5万"
"14","IDP教育集团","澳新文案服务顾问（中后端）","上海-黄浦","6千-8千"
"15","上海中和应泰财务顾问有限公司","后端已成交客户维护","上海","1.7万-3万"
"16","勤为科技有限公司","后端催收专员+入职购买五险一金+首月保底5k+高薪","上海-浦东","7千-1.4万"
"17","美新半导体（无锡）有限公司","数字后端工程师","上海-浦东","2.5万-5万"
"18","安世亚太科技股份有限公司","云原生后端架构师","上海-浦东","3.5万-5万"
"19","北京艾芯集成电路设计有限公司","Physicaldesign/ICdesign/后端设计/物理设计","上海","4万-8万"
"20","杭州寻英企业管理咨询有限公司","后端设计高级/资深专家（TopLevel）","上海-浦东","5万-8万"
"21","联众融资租赁(上海)有限公司","后端车贷催收（内催+双休）","上海-浦东","1.8万-2.6万"
"22","上海中和应泰财务顾问有限公司","金融后端服务（非销售）","上海-浦东","1万-1.5万"
"23","上海九方云智能科技有限公司","股票后端服务（高提成+餐补+双休）","上海-青浦","1.5万-2万"
"24","苇创微电子(上海)有限公司","资深数字后端工程师","上海-浦东","3.5万-7万"
"25","上海中和应泰财务顾问有限公司","后端服务（非销售性质，综合月入2-6w）","上海-浦东","3万-6万"
"26","苏州易速博人工智能科技有限公司","Node.js后端工程师","上海-嘉定","1万-1.5万"
"27","比亚迪","ic数字后端工程师","上海-浦东","3万-4万"
"28","上海中和应泰财务顾问有限公司","后端服务（福利待遇棒！）","上海-浦东","3万-6万"
"29","鑫鼎盛期货有限公司","客户经理（后端）","上海-浦东","6千-1万"
"0","比亚迪","高级数字后端设计工程师","上海-浦东","3万-5.5万"
"1","合肥睿科微电子有限公司","后端工程师","上海-浦东","2万-4万"
"2","上海中和应泰财务顾问有限公司","后端老师（非销售岗）有证券从业资格证","上海-浦东","2万-3万"
"3","无锡奥维斯管理咨询有限公司","java后端工程师","上海-黄浦","1.8万-2.3万"
"4","忆月启函(上海)科技有限公司","高级数字后端工程师（Place&Route）","上海-浦东","2万-4万"
"5","上海中和应泰财务顾问有限公司","金融后端服务（非销售月入3w）","上海-浦东","2万-3万"
"6","北京艾芯集成电路设计有限公司","Physicaldesign/ICdesign/后端设计/物理设计","上海","4万-7万"
"7","忆月启函(上海)科技有限公司","高级数字后端工程师（Place&Route）","上海-浦东","2万-4万"
"8","南京特谙斯企业咨询有限公司","数字后端设计","上海-闵行","3万-4万"
"9","北京艾芯集成电路设计有限公司","后端设计主管/Physicaldesignleader","上海","5万-9万"
"10","无锡芯领域微电子有限公司","资深数字IC后端设计工程师","上海-浦东","2.5万-5万"
"11","蔚来汽车","后端运维质量管理","上海-闵行","1.5万-2.5万"
"12","上海华驿汽车技术有限公司","高精地图后台开发工程师","上海-浦东","1.3万-1.7万"
"13","中芯国际集成电路制造(上海)有限公司","数字后端设计工程师(J10938)","上海","2.9万-5.5万"
"14","无锡中感微电子股份有限公司","芯片设计后端工程师","上海-浦东","2.5万-3.5万"
"15","时擎智能科技(上海)有限公司","（高级/主管）芯片后端设计工程师","上海-浦东","3.5万-5万"
"16","比亚迪","主任中后端工程师（数字IC）","上海-浦东","4万-6万"
"17","上海海能证券投资顾问有限公司","后端服务老师（证券投顾行业）","上海-杨浦","2万-4万"
"18","无锡芯领域微电子有限公司","专家数字IC后端设计工程师","上海-浦东","4万-7万"
"19","上海聪链信息科技有限公司","芯片研发后端工程师","上海-浦东","3万-5万"
"20","时擎智能科技(上海)有限公司","芯片后端设计资深工程师/经理","上海-浦东","4.5万-6.5万"
"21","北京华大九天科技股份有限公司","技术支持工程师（模拟IC后端EDA工具）","上海-浦东","2万-3.5万"
"22","正德人力资源股份有限公司","智慧家庭工程师-后端/家宽业务综合处理","上海-静安","8千-1万"
"23","深圳南区人瑞人力资源服务有限公司","Java后端工程师/高并发/小程序/移动端/2C","上海-徐汇","2万-4万"
"24","外企德科","C/C++后端工程师","上海","2.1万-3.5万"
"25","南京一招一熙人力资源有限公司","数字后端（包括综合&STA等）","上海-浦东","5万-8万"
"26","潍坊睿仕达企业管理咨询有限公司","后端设计部模拟电路设计工程师（驱动方向）-base上海或西安","上海-浦东","4万-8万"
"27","外企德科","java、C/c++、js、Python等后端发开工程师","上海-浦东","1.8万-3万"
"28","湖南诚可达人力资源有限公司","数字IC后端工程师","上海-浦东","4万-6万"
"29","湖南弗麦伊企业管理有限公司","数字IC后端设计工程师","上海-徐汇","4万-8万"
"0","上海特密物流有限公司","Java开发工程师","上海-浦东","1万-1.2万"
"1","上海有亿信息科技有限公司","Java开发工程师（应届生）","上海-闵行","8千-9千"
"2","上海中科软科技有限公司","Java开发工程师","上海","8千-1.6万"
"3","上海云瀚科技股份有限公司","Java开发实习生","上海-徐汇","3千-6千"
"4","上海喆思电子技术有限公司","Java开发人员","上海-黄浦","6千-8千"
"5","深圳市天软科技开发有限公司","Web开发工程师","上海-浦东","5千-8千"
"6","上海正蓝电子信息系统有限公司","java开发工程师","上海-徐汇","8千-1.2万"
"7","智联猎头","Java开发工程师","上海-黄浦","1万-2万"
"8","上海鸣皋教育科技有限公司","初级java开发工程师","上海-宝山","6千-1万"
"9","上海盈开美健网络科技有限公司","Java开发工程师","上海-崇明","8千-1.6万"
"10","上海长庚信息技术股份有限公司","Java开发应届生","上海","8千-1.2万"
"11","上海晨钦信息科技服务有限公司","Java开发工程师（初中高级）","上海-浦东","1.2万-1.5万"
"12","上海宁盾信息科技有限公司","Java开发工程师","上海-徐汇","1万-2万"
"13","博彦科技","Java开发工程师","上海-浦东","1.1万-2.2万"
"14","京北方","初级Java开发工程师","上海-黄浦","1.2万-1.4万"
"15","上海新朋程数据科技发展有限公司","java开发工程师","上海","7千-1.2万"
"16","珠海赞同科技有限公司","Java软件开发工程师(MJ001200)","上海-虹口","1.5万-2万"
"17","北京汉克时代科技有限公司","java开发","上海-浦东","1万-1.3万"
"18","上海海隆软件有限公司","软件开发工程师","上海-徐汇","6千-8千"
"19","上海海隆华思计算机系统有限公司","对日开发（2023应届）","上海-普陀","8千-1.2万"
"20","上海蓝桂汽车科技有限公司","Java开发工程师","上海","9千-1.5万"
"21","上海无学网络科技有限公司","java开发工程师助理","上海-徐汇","6千-1万"
"22","沈阳东硕信息技术有限公司","Java开发工程师","上海-宝山","9千-1.3万"
"23","申朴信息","Java开发（10）","上海-浦东","1.4万-2万"
"24","上海数慧系统技术有限公司","JAVA开发工程师3101","上海-浦东","9千-1.4万"
"25","皓炼投资(深圳)有限公司","java开发工程师","上海-杨浦","8千-1.5万"
"26","上海中汇亿达金融信息技术有限公司","Java开发工程师（上海）","上海-浦东","1万-1.5万"
"27","广州市新文溯科技有限公司","Java开发工程师","上海-浦东","8千-1.5万"
"28","北京领雁科技股份有限公司","初中级java开发工程师","上海-浦东","9千-1.3万"
"29","中科软科技股份有限公司","Java开发工程师","上海-浦东","7千-1.4万"
"0","上海嘉勉信息技术有限公司","java开发实习生","上海","150-200/天"
"1","深圳市嘉卉互联科技有限公司","初级java开发工程师","上海-浦东","1.1万-1.8万"
"2","上海太屋网络科技有限公司","java工程师11-16K·14薪","上海-浦东","8千-1.6万"
"3","上海久华信息科技股份有限公司","Java开发工程师","上海","8千-1.6万"
"4","长三角安能新能源科技(上海)有限公司","java开发工程师","上海-长宁","1.8万-2.5万"
"5","上海汇赋科技信息有限公司","软件开发工程师","上海-嘉定","7千-1.2万"
"6","上海天正信息科技有限公司","Java开发工程师","上海-浦东","8千-1.1万"
"7","汇纳科技","Java开发工程师","上海-浦东","8千-1.2万"
"8","上海赫则信息科技有限公司","Java开发工程师","上海-闵行","1.2万-1.4万"
"9","沈阳东硕信息技术有限公司","java开发工程师","上海-宝山","8千-1.3万"
"10","上海天畅信息技术有限公司","Java开发工程师","上海-浦东","1.3万-2万"
"11","上海儒一信息科技有限公司","java开发","上海-浦东","1.1万-1.9万"
"12","有启(上海)信息科技有限公司","java初级开发工程师","上海-徐汇","6千-8千"
"13","朗新科技集团股份有限公司","Java开发工程师Base无锡提供住宿（校招）(J13519)","上海-浦东","8千-1.1万"
"14","北京神州数字科技有限公司","Java开发工程师","上海-浦东","1.4万-2.5万"
"15","上海晨钦信息科技服务有限公司","Java开发工程师","上海-浦东","1.5万-2万"
"16","创趋科技(上海)股份有限公司","Java开发工程师（金融）","上海-虹口","1万-2万"
"17","爱绿教育","Java开发工程师","上海-闵行","1.2万-1.8万"
"18","上海城市地理信息系统发展有限公司","软件开发工程师","上海-徐汇","1.2万-1.8万"
"19","软通动力信息技术(集团)股份有限公司","java开发（外派哔哩哔哩）","上海-杨浦","1.4万-1.7万"
"20","京北方","初中高级java开发工程师","上海-黄浦","1万-1.8万"
"21","上海思普信息技术有限公司","Java开发工程师","上海-徐汇","9千-1.7万"
"22","上海中科软科技有限公司","java开发工程师（漕河泾）","上海-徐汇","1万-1.4万"
"23","上海云瀚科技股份有限公司","Java开发工程师","上海-徐汇","1.1万-1.6万"
"24","法本信息","Java开发工程师","上海-徐汇","1万-2万"
"25","中芯国际集成电路制造(上海)有限公司","Java开发工程师(J10996)","上海","1万-1.5万"
"26","上海君昇电子信息工程有限公司","软件工程师","上海-浦东","6千-9千"
"27","上海能誉科技股份有限公司","java工程师","上海-浦东","1万-1.8万"
"28","上海思普信息技术有限公司","C++开发工程师","上海-徐汇","8千-1.5万"
"29","莒南县博大信息技术有限公司","java开发","上海-嘉定","8千-1.2万"
"0","中科软科技股份有限公司","java开发工程师","上海","1.2万-2万"
"1","上海天正软件有限公司","java开发工程师","上海-浦东","1.2万-1.6万"
"2","拜椰特(上海)软件技术有限公司","Java","上海","1万-2万"
"3","星网信通","Java开发工程师（上海-驻场）","上海-徐汇","8千-1.6万"
"4","上海孟伯智能物联网科技有限公司","Java开发工程师","上海-宝山","1万-1.7万"
"5","长城保险经纪有限公司","Java开发工程师（上海）","上海-普陀","8千-1.5万"
"6","北京启众软件科技有限公司","Java开发工程师","上海-浦东","1万-1.5万"
"7","中软国际","Java开发（上海）","上海-浦东","面议"
"8","新意科技","Java开发工程师（2024届校园招聘）","上海-普陀","150-200/天"
"9","上海普元信创软件技术有限公司","软件开发实习生","上海-浦东","4千-6千"
"10","合肥凯捷技术有限公司","java开发工程师","上海-徐汇","1万-1.4万"
"11","上海萌奕文化传播有限公司","Java系统开发实习生","上海-徐汇","180-250/天"
"12","上海飞奥燃气设备有限公司","软件开发工程师（23年应届生招聘）","上海-浦东","8千-1.4万"
"13","上海平欣电子有限公司","Java开发工程师(初级)","上海-浦东","9千-1.2万"
"14","京北方","java开发工程师（唐镇）","上海-浦东","1.3万-2万"
"15","广州宝巨科技有限公司","Java开发工程师","上海-杨浦","1万-2万"
"16","上海博为峰软件技术股份有限公司","Java开发工程师","上海-浦东","1.3万-1.8万"
"17","北京中佳瑞通科技有限公司","初中高级java工程师","上海-浦东","1.1万-1.5万"
"18","北京高阳金信信息技术有限公司","Java开发工程师(J10014)","上海-浦东","1万-1.5万"
"19","维恩贝特科技有限公司","Java开发工程师(上海）","上海-浦东","1.2万-1.8万"
"20","凌志软件","对日Java开发","上海-普陀","8千-1.5万"
"21","京北方","中级Java开发工程师","上海-浦东","1.2万-1.7万"
"22","上海普元信创软件技术有限公司","2024届软件实习生","上海-浦东","150-200/天"
"23","上海嘉勉信息技术有限公司","Java开发工程师","上海","9千-1.4万"
"24","深圳市拓保软件有限公司","Java开发工程师（急招）","上海-浦东","1.3万-1.6万"
"25","仁卅信息科技(上海)有限公司","JAVA开发工程师（智能交通项目）","上海-普陀","8千-1.5万"
"26","远弘信息技术(上海)有限公司","Java开发工程师","上海-闵行","1.2万-2万"
"27","北京大美金信科技有限公司","Java开发工程师-上海市江场路","上海-静安","8千-1.1万"
"28","湖南金烽信息科技有限公司","Java开发工程师","上海-浦东","1.1万-1.6万"
"29","中科软科技股份有限公司","java开发（金保十部上海太平开发）","上海-浦东","1万-2万"
"0","上海德慧信息技术有限公司","Java中级开发工程师","上海-徐汇","1.1万-1.6万"
"1","北京鼎薪科技有限公司","Java开发工程师","上海-浦东","1万-2万"
"2","上海柏维信息技术有限公司","java开发工程师","上海-静安","1.2万-1.5万"
"3","经纬恒润","软件开发实习生(AI/Web/java/C++/Android)","上海-徐汇","130-200/天"
"4","上海中汇亿达金融信息技术有限公司","接口开发工程师（上海）","上海-浦东","1.2万-1.4万"
"5","上海石亭科技有限公司","Java开发工程师","上海","150-200/天"
"6","成都卓影科技股份有限公司","中级java开发工程师","上海-浦东","1.1万-1.5万"
"7","法本信息","Java开发工程师","上海-徐汇","1.3万-2.2万"
"8","韩泰轮胎","java开发工程师","上海-徐汇","7千-9千"
"9","海通安恒科技股份有限公司","JAVA开发工程师","上海-黄浦","1.2万-2万"
"10","吉贝克信息技术","java开发工程师","上海-浦东","1.5万-2万"
"11","上海春笛信息科技有限公司","Java开发工程师","上海-浦东","1.3万-1.4万"
"12","上海威联信息技术有限公司","中级Java开发工程师","上海-浦东","8千-1.6万"
"13","上海勤电信息科技有限公司","java软件开发工程师","上海","1.5万-2.2万"
"14","天阳科技","Java开发工程师","上海-浦东","1.3万-2万"
"15","沈阳东硕信息技术有限公司","java开发工程师（化工背景）","上海-宝山","8千-1.6万"
"16","盛唐科技(北京)有限公司","java开发-上海恒生","上海-浦东","1万-1.3万"
"17","上海平欣电子有限公司","Java（初级-江宁路）","上海-静安","8千-1.3万"
"18","上海晨钦信息科技服务有限公司","Java开发-上海","上海-浦东","1.3万-2.6万"
"19","东华软件股份公司","Java中级开发工程师","上海-浦东","面议"
"20","上海普元信创软件技术有限公司","java开发工程师","上海-浦东","1.3万-2万"
"21","上海优集工业软件有限公司","软件开发工程师","上海-浦东","1万-2万"
"22","申朴信息","Java开发工程师","上海-浦东","1.2万-2万"
"23","中软国际","初级JAVA开发【交总行项目+远程面试】","上海-浦东","面议"
"24","深圳华云信息系统有限公司","Java开发（外包）","上海-青浦","1万-1.1万"
"25","先进数通","Java开发工程师","上海-浦东","1.3万-1.6万"
"26","上海汉朔信息科技有限公司","Java开发工程师","上海-浦东","1.5万-2万"
"27","北京亚康万玮信息技术股份有限公司","Java开发工程师(J10560)","上海-青浦","1万-1.6万"
"28","兰州沐先信息科技咨询有限公司","Java开发工程师","上海-静安","6千-1.2万"
