"0","苏州爱启网络科技有限公司","后端开发程序员","苏州-吴江","6千-1.2万"
"29","沈阳东硕信息技术有限公司","c++开发工程师","上海-宝山","7千-1.4万"
"0","北京新致君阳信息技术有限公司","Java开发工程师","上海-浦东","1.2万-2.2万"
"1","北京乐可威信息技术有限公司","Java开发工程师","上海-闵行","1.4万-1.9万"
"2","深圳市鼎驰科技发展有限公司","java开发工程师","上海-浦东","1.2万-1.6万"
"3","京北方","java开发工程师（需出差，包住宿）","上海-黄浦","1.1万-1.8万"
"4","易思康(上海)信息技术有限公司","Java高级开发工程师（上海）","上海-闵行","1万-2万"
"5","上海合胜计算机科技股份有限公司","java实习生（24届）","上海-长宁","150-200/天"
"6","上海坤亿信息技术有限公司","java开发工程师","上海-浦东","1.3万-1.4万"
"7","上海玉越信息技术有限公司","Java开发工程师","上海-静安","面议"
"8","宜通华瑞","Java开发工程师","上海-浦东","1.8万-2.8万"
"9","上海伟豪建设工程有限公司","Java开发工程师","上海-静安","2万-2.5万"
"10","上海新晨信息集成系统有限公司","java开发","上海-浦东","9千-1.5万"
"11","沈阳东硕信息技术有限公司","初级C++开发工程师","上海-宝山","8千-1万"
"12","上海晨钦信息科技服务有限公司","Java开发工程师","上海-浦东","1.1万-1.4万"
"13","盛唐科技(北京)有限公司","Java开发工程师（外派恒生电子）","上海-浦东","1.4万-2万"
"14","苏州七剑软件有限公司","Java软件工程师","上海-浦东","1万-1.5万"
"15","北京神州新桥科技有限公司","java开发工程师","上海-浦东","1.3万-1.7万"
"16","上海晨钦信息科技服务有限公司","上海Java开发工程师","上海-浦东","1.2万-2.4万"
"17","上海汉升软件有限公司","中级Java开发工程师","上海-浦东","1.2万-2万"
"18","中科软科技股份有限公司","Java开发工程师","上海-浦东","8千-1.6万"
"19","上海嘉勉信息技术有限公司","java初级工程师","上海","6千-8千"
"20","维恩贝特科技有限公司","Java开发工程师","上海-浦东","1.1万-1.5万"
"21","上海晨钦信息科技服务有限公司","（上海）Java开发工程师（六险一金+年假）","上海-浦东","1.2万-1.4万"
"22","上海北玻玻璃技术工业有限公司","软件开发工程师","上海-松江","1.2万-2万"
"23","中软国际","Java工程师","上海-浦东","面议"
"24","福州世纪飞扬电子技术有限公司","Java开发工程师","上海-浦东","1.2万-1.9万"
"25","长亮科技","java开发工程师","上海-浦东","1.2万-1.9万"
"26","上海裕日软件有限公司","中级Java开发工程师","上海-浦东","1.5万-2万"
"27","平安国际融资租赁有限公司","2651AA-Java开发工程师","上海-浦东","1.8万-2万"
"28","博彦科技","✨JAVA开发（交行急招）","上海-浦东","1.2万-2万"
"29","上海建科集团股份有限公司","Java开发工程师","上海-金山","1.2万-2万"
"0","上海城市地理信息系统发展有限公司","Java高级开发工程师","上海-徐汇","1.6万-2万"
"1","深圳市拓保软件有限公司","初级Java（APP）","上海-浦东","8千-1.2万"
"2","安信证券","Java开发工程师实习生","上海-虹口","60-80/天"
"3","上海电科智能","Java开发工程师","上海-普陀","1万-1.4万"
"4","上海普元信创软件技术有限公司","24届-软件开发实习生","上海-浦东","4千-5千"
"5","探路工程项目管理(上海)有限公司","java实习生","上海","3千-6千"
"6","上海特速网络科技有限公司","Python软件开发工程师","上海-浦东","8千-1万"
"7","上海春笛信息科技有限公司","Java开发工程师","上海-静安","1.2万-1.5万"
"8","中科软科技股份有限公司","Java开发工程师-上海","上海-松江","1万-1.8万"
"9","软通动力信息技术(集团)股份有限公司","java开发工程师双休银行岗位","上海-浦东","1.3万-2.4万"
"10","上海儒一信息科技有限公司","java开发工程师","上海-浦东","1.1万-1.8万"
"11","重庆玉越信息技术有限公司","Java开发工程师(学信网可查)","上海-静安","9千-1.1万"
"12","上海坤亿信息技术有限公司","Java开发工程师","上海-长宁","1.3万-1.5万"
"13","中海电信有限公司","软件开发工程师","上海-杨浦","6千-1.1万"
"14","上海晨钦信息科技服务有限公司","java开发工程师","上海-浦东","1.7万-2万"
"15","北京神州数字科技有限公司","Java中级开发工程师（上海银行）","上海-浦东","1.1万-2.2万"
"16","上海西派埃智能化系统有限公司","高级Java开发工程师","上海","1万-2万"
"17","小鹏汽车","Java开发工程师(MJ007011)","上海-静安","1万-1.5万"
"18","华研信息技术(上海)有限公司","Java开发工程师","上海-浦东","1.4万-1.7万"
"19","上海锐赢","Java开发工程师（国企驻场+福利优）","上海-杨浦","1.2万-1.5万"
"20","博彦科技","java开发","上海-杨浦","1.3万-1.7万"
"21","深圳市睿服科技有限公司","Java开发工程师","上海-浦东","1.3万-2万"
"22","软通动力信息技术(集团)股份有限公司","Java高级开发工程师","上海-浦东","1.8万-2万"
"23","上海雄博精密仪器股份有限公司","软件开发工程师","上海","1.5万-2万"
"24","上海玉越信息技术有限公司","中级Java开发工程师","上海-徐汇","1万-1.8万"
"25","信华信技术(昆山)有限公司","java开发工程师","上海-浦东","1.5万-1.7万"
"26","上海北辰软件股份有限公司","java工程师","上海-浦东","1万-2万"
"27","北京中佳瑞通科技有限公司","初中高级java工程师","上海-浦东","1.1万-1.5万"
"28","软通动力信息技术(集团)股份有限公司","Java开发工程师","上海-宝山","1.2万-1.9万"
"29","大连元数科技有限公司","java开发工程师","上海-虹口","1.2万-1.6万"
"0","上海北辰软件股份有限公司","高级java工程师","上海-浦东","1万-2万"
"1","上海天正信息科技有限公司","Java开发工程师","上海-黄浦","1.2万-1.5万"
"2","华信永益(北京)信息技术有限公司","java开发工程师","上海-浦东","1.5万-2.5万"
"3","深圳新思","java开发工程师","上海-徐汇","1.1万-1.6万"
"4","上海坤亿信息技术有限公司","java开发（共享财务相关工作）","上海-嘉定","1.3万-1.4万"
"5","南京功城狮网络科技有限公司","Java开发工程师","上海-黄浦","1.2万-1.6万"
"6","北京卓为科技有限公司","Java开发工程师","上海-静安","1.5万-1.8万"
"7","上海中科软科技有限公司","java开发工程师（漕河泾）","上海-浦东","1万-1.4万"
"8","北京大美金信科技有限公司","java开发工程师（统招学信本科可线下面试）","上海-静安","1万-1.2万"
"9","上海汉朔信息科技有限公司","高级java开发工程师","上海-浦东","1.2万-1.9万"
"10","东华软件股份公司","前端开发开发工程师-浦发","上海-浦东","面议"
"11","同恩(上海)工程技术有限公司","Java研发工程师","上海-杨浦","250-300/天"
"12","上海翕振信息技术有限公司","Java开发工程师","上海-浦东","1.4万-1.8万"
"13","上海创旗天下科技股份有限公司","C/go研发工程师","上海-宝山","7千-1.2万"
"14","南京功城狮网络科技有限公司","Java开发工程师","上海-黄浦","1.2万-1.6万"
"15","上海锐赢","高级Java开发工程师（驻场+不加班）","上海-浦东","1.6万-2万"
"16","成都迈思信息技术有限公司","Java开发工程师(短期","上海-浦东","1.3万-1.4万"
"17","江苏智蓝信息科技有限公司","java开发","上海-徐汇","1.3万-2万"
"18","上海宝金信息科技有限公司","java开发中级工程师","上海-静安","1.5万-2.3万"
"19","北京高阳金信信息技术有限公司","银行java开发工程师(J10015)","上海-浦东","1万-1.5万"
"20","上海有大信息科技","中级java开发工程师（外派富国基金）","上海-浦东","1.2万-1.7万"
"21","上海浦东发展银行信用卡中心","高级软件开发工程师","上海-浦东","2万-3万"
"22","拉卡拉","研发培训生-（全国）","上海-浦东","8千-1.5万"
"23","赢时胜","Java开发工程师","上海-浦东","1.5万-2.3万"
"24","上海新晨信息集成系统有限公司","Java高级开发工程师","上海-徐汇","1.5万-2万"
"25","深圳华云信息系统有限公司","Java开发-（上海TCL-格创）","上海-青浦","1万-1.2万"
"26","上海今创信息技术有限公司徐州云龙分公司","java开发工程师","上海-长宁","1.5万-2万"
"27","软通动力信息技术(集团)股份有限公司","Java开发工程师","上海-浦东","1.3万-2万"
"28","新大陆支付","高级java开发工程师","上海-浦东","1.5万-2万"
"29","上海复深蓝软件股份有限公司","java初级工程师（学信本）","上海-徐汇","1.1万-1.3万"
"0","中科软科技股份有限公司","【外包】Java","上海-黄浦","1万-1.5万"
"1","帆立科技","Java开发工程师","上海-浦东","1.5万-2.4万"
"2","上海复深蓝软件股份有限公司","中高级Java开发（急招）","上海-浦东","1.7万-2.2万"
"3","中软国际","java开发工程师","上海-徐汇","面议"
"4","上海西派埃智能化系统有限公司","JAVA软件工程师","上海","8千-1.5万"
"5","上海微洛思科技有限公司","Java开发工程师","上海-闵行","1.5万-2万"
"6","安徽维思德信息技术有限公司","行业独角兽-Java应用开发","上海-徐汇","1.5万-3万"
"7","郑州海奥软件科技有限公司","Java开发工程师","上海-黄浦","1.2万-1.6万"
"8","合肥凯捷技术有限公司","Java开发工程师","上海-徐汇","1.2万-1.7万"
"9","上海必是科技有限公司","Java工程师","上海-宝山","1万-1.5万"
"10","大连英智科技有限公司","java中级开发工程师","上海-浦东","1.8万-2.3万"
"11","上海思创同行网络技术有限公司","Java开发工程师","上海-浦东","1.5万-2.5万"
"12","创新奇智(北京)科技有限公司","Java开发工程师","上海-徐汇","1万-1.8万"
"13","上海城市地理信息系统发展有限公司","软件开发工程师（应届）","上海-徐汇","1.3万-1.8万"
"14","上海余行商务信息咨询服务有限公司","Java中级开发工程师","上海-闵行","1.1万-2万"
"15","上海兴岩信息科技有限公司","Java开发工程师","上海-黄浦","1.4万-2万"
"16","上海筱漪企业管理有限公司","老程序员","上海-徐汇","1万-1.5万元/月"
"17","上海蓝鸟机电有限公司","java开发工程师","上海-普陀","1万-1.4万"
"18","杭州友声科技股份有限公司","中/高级Java开发工程师（上海-浦东新区）","上海-浦东","1万-1.8万"
"19","新大陆支付","java开发工程师","上海-浦东","1.2万-1.5万"
"20","华荣股份","Java软件工程师","上海-嘉定","7千-1.1万"
"21","武汉佰钧成技术有限责任公司","java开发工程师","上海-浦东","1.3万-1.8万"
"22","上海乐雅健康科技有限公司","Java开发工程师","上海-浦东","1.6万-2万"
"23","京北方","中/高级Java开发工程师","上海-浦东","1.4万-1.9万"
"24","上海天籍信息科技有限公司","Java中级程序员","上海-虹口","1.5万-2万"
"25","电讯盈科信息技术(广州)有限公司","软件工程师（TT项目）","上海-普陀","8千-1万"
"26","盛唐科技(北京)有限公司","java开发-学信网本科","上海-浦东","1.3万-1.5万"
"27","上海锐赢","初/中/高级Java（基金公司驻场+待遇优）","上海-浦东","1.3万-2万"
"28","上海鸣皋教育科技有限公司","中级Java开发工程师","上海-宝山","1万-2万"
"29","信必优","Java大数据平台开发","上海-黄浦","1.6万-1.8万"
"0","上海春笛信息科技有限公司","全栈工程师（做过java和vue项目）","上海-浦东","1.4万-1.6万"
"1","上海逸羽企业管理咨询有限公司","java开发工程师","上海-浦东","2万-2.8万"
"2","上海有大信息科技","Java（微服务）","上海-浦东","1.3万-1.8万"
"3","上海磊璨信息科技有限公司","java开发工程师","上海-杨浦","1.5万-2.5万"
"4","上海中远海运资讯科技有限公司","Java开发工程师","上海","1.5万-3万"
"5","电讯盈科信息技术(广州)有限公司","助理软件工程师（实习生）","上海-普陀","200-250/天"
"6","浪潮集团","Java开发工程师","上海-浦东","9千-1.8万"
"7","世纪怡嘉软件科技有限公司","Java开发工程师","上海-嘉定","1.5万-2.2万"
"8","新宇联安信息科技(北京)有限公司","java工程师","上海-浦东","1.2万-2万"
"9","北京汉克时代科技有限公司","java开发工程师（有资产分析相关接口开发）","上海-静安","1.2万-2.2万"
"10","上海儒一信息科技有限公司","Java开发工程师","上海-黄浦","1.3万-2.5万"
"11","软通动力信息技术(集团)股份有限公司","Java开发（宁德时代）","上海-闵行","1.8万-2.3万"
"12","上海普元信创软件技术有限公司","java高级开发工程师","上海-浦东","1.4万-2万"
"13","上海儒一信息科技有限公司","Qt开发工程师","上海-浦东","1.3万-1.8万"
"14","上海易碳数字科技有限公司","高级java开发工程师","上海","1.5万-2.1万"
"15","中科软科技股份有限公司","Java开发工程师","上海-浦东","1.2万-2万"
"16","兴业信托","软件开发岗","上海","面议"
"17","上海森永工程设备有限公司","软件工程师-2023校招","上海","8千-1.4万"
"18","上海中科新微信息科技园有限公司","Php开发工程师-满樽网络","上海","1万-1.4万"
"19","埃林哲","java开发工程师","上海-青浦","1.6万-2.9万"
"20","北京卓为科技有限公司","Java工程师","上海-浦东","1.5万-1.8万"
"21","上海坤亿信息技术有限公司","项目开发工程师（JAVA中级）","上海-长宁","1.4万-1.5万"
"22","中联投(上海)数字科技有限公司","Java开发工程师","上海-杨浦","1万-2万"
"23","北京神州数字科技有限公司","java开发工程师","上海-浦东","1.4万-2.2万"
"24","郑州软通合力计算机技术有限公司","Java高级开发工程师","上海-浦东","1.5万-2.3万"
"25","京北方","产品工程师","上海-虹口","1.2万-1.4万"
"26","法本信息","高级Java开发工程师","上海-普陀","1.7万-2.1万"
"27","上海识装信息科技有限公司","高级Java开发工程师","上海","2.5万-4万"
"28","上海坤亿信息技术有限公司","Java开发工程师","上海-长宁","1.3万-2万"
"29","北京大美金信科技有限公司","java开发工程师-8年以上-上海市嘉定区安虹路","上海-嘉定","1.5万-1.8万"
"0","华乘科技","C++/QT开发工程师","上海-闵行","1.8万-3.5万"
"1","中电金信软件有限公司","java开发工程师","上海-普陀","1.7万-2.3万"
"2","上海有大信息科技","java工程师","上海-浦东","1.3万-2万"
"3","上海仰源自动化技术有限公司","C#软件开发工程师","上海","8千-1万"
"4","顶点软件","软件研发工程师（2023届）","上海-浦东","1.1万-1.6万"
"5","易诚互动","中高级Java工程师","上海-浦东","1.1万-1.8万"
"6","宜通华瑞","Java开发工程师","上海-浦东","2万-3.5万"
"7","善能生态集团有限公司","Java开发工程师","上海-浦东","2万-2.5万"
"8","深圳市拓保软件有限公司","中高级java（急招不加班）","上海-浦东","1.2万-2.1万"
"9","四维医学","软件开发工程师","上海","1.3万-2.1万"
"10","北京开科唯识技术股份有限公司深圳分公司","Java开发（太平金科）","上海-浦东","1.5万-2万"
"11","上海锐赢","高级Java开发工程师（驻场+不加班）","上海-浦东","1.5万-2万"
"12","杭州同帆科技有限公司","Java开发工程师","上海-徐汇","2.5万-4万"
"13","玉泉区力驰互联网科技工作室","php开发工程师【税后高薪】","上海-黄浦","1万-1.3万"
"14","上海锐赢","初中级java(基金公司驻场+金融项目经验）","上海-浦东","1.1万-1.6万"
"15","上海中汇亿达金融信息技术有限公司","高级Java开发工程师（上海）","上海-浦东","1.3万-1.6万"
"16","康嘉信息","高级Java开发工程师","上海-闵行","1.8万-2.2万"
"17","东方国信","中高级Java开发工程师（JR2bp）","上海-浦东","1.2万-2.4万"
"18","深圳市睿服科技有限公司","java开发工程师","上海-浦东","1.7万-2万"
"19","易诚互动","Java开发工程师","上海-浦东","1.3万-1.7万"
"20","深圳市嘉卉互联科技有限公司","Java开发工程师","上海-浦东","1.5万-2.5万"
"21","京北方","Java开发工程师","上海-浦东","1.2万-2.1万"
"22","易宝软件科技(南京)有限公司","java开发工程师","上海-闵行","1.3万-2.3万"
"23","用友网络科技股份有限公司","Java高级开发工程师","上海","1.8万-2.3万"
"24","上海有大信息科技","java工程师","上海-浦东","1.3万-1.8万"
"25","法本信息","Java开发工程师（大厂急招，线上面试）","上海","1.4万-2.4万"
"26","上海比孚信息科技有限公司","Java开发工程师","上海-杨浦","1.5万-3万"
"27","上海中科软科技有限公司","中高级java开发工程师（保险项目/非车险）","上海-浦东","1.5万-2万"
"28","拜特科技","Java软件工程师（上海）","上海-长宁","1.2万-1.8万"
"29","法本信息","Java开发工程师（线上面试+保险项目）","上海-虹口","1.2万-1.6万"
"0","天阳科技","Java开发工程师","上海-浦东","2.2万-2.8万"
"1","中储智运","JAVA开发工程师（供应链平台）","上海-浦东","1.5万-3万"
"2","上海安进投资管理有限公司","Java高级开发工程师","上海","1.5万-3万"
"3","鹏讯科技(大连)有限公司","Java开发工程师","上海-黄浦","1.3万-1.5万"
"4","宜通华瑞","Java开发工程师","上海-浦东","2万-3万"
"5","合肥凯捷技术有限公司","Java","上海","1.4万-1.8万"
"6","上海新华控制技术集团科技有限公司","高级Java开发工程师","上海-闵行","2万-3万"
"7","京北方","Java开发工程师","上海-黄浦","1.3万-1.9万"
"8","经纬恒润","云平台开发工程师-Java方向-汽车电子工程咨询（上海）","上海-徐汇","1万-2万"
"9","上海锐赢","高级Java开发工程师","上海-浦东","1.7万-2万"
"10","深圳极联信息技术股份有限公司","Java开发工程师","上海-浦东","1.8万-2.2万"
"11","北京大美金信科技有限公司","java开发工程师-5年以上-上海市嘉定区安虹路","上海-嘉定","1.1万-1.5万"
"12","上海新朋程数据科技发展有限公司","java软件开发主管","上海","1.8万-2.2万"
"13","软通动力信息技术(集团)股份有限公司","Java开发工程师","上海-浦东","1.6万-2万"
"14","上海德慧信息技术有限公司","高级Java开发工程师","上海-松江","1.5万-2万"
"15","南京零探智能科技有限公司","PHP开发工程师","上海-徐汇","2.5万-3.5万"
"16","烟台鲁科思科技有限公司","【赴日工作签证】赴日Java开发程序员","上海-静安","1万-2万"
"17","博彦科技","高级JAVA开发（地铁口周末双休）","上海-浦东","1.8万-2.2万"
"18","上海药明生物技术有限公司","JAVA开发工程师/生信","上海-浦东","1万-2万"
"19","法本信息","Java工程师，线上面试（易过）","上海-浦东","1.4万-2.6万"
"20","京北方","Java开发（项目经理）","上海-浦东","2.3万-2.8万"
"21","北京深度创远教育科技有限公司","Java开发工程师（上海/金融行业）","上海-徐汇","1.8万-3.5万"
"22","上海熙软科技有限公司","java高级开发工程师","上海-杨浦","1.8万-2.1万"
"23","拼多多","高级Java开发工程师","上海-长宁","3万-6万"
"24","上海坤亿信息技术有限公司","中级Java开发工程师（电商零售行业）","上海-长宁","1.4万-1.5万"
"25","深圳极联信息技术股份有限公司","Java开发工程师-金融（上海）","上海-虹口","1.8万-2.2万"
"26","北京深度创远教育科技有限公司","Java开发工程师","上海-徐汇","2万-4万"
"27","软通动力信息技术(集团)股份有限公司","银行Java开发（中高级）","上海-浦东","1.5万-2万"
"28","上海顺凯信息技术有限公司","Java研发工程师","上海-杨浦","1.2万-2万"
"29","信必优(深圳)信息技术有限公司","Java开发（外派，长期项目）金融经验","上海-浦东","1万-1.5万"
"0","重庆玉越信息技术有限公司","Java开发工程师（学信网可查）","上海-浦东","1.3万-1.9万"
"1","软通动力信息技术(集团)股份有限公司","java开发工程师","上海-虹口","1万-1.5万"
"2","上海萌飞萌科技有限公司","JAVA软件开发工程师","上海-浦东","2万-4万"
"3","上海有大信息科技","java工程师","上海-浦东","1.3万-2万"
"4","先进数通","c开发工程师","上海-浦东","1.6万-2.3万"
"5","埃森哲(中国)有限公司","软件工程师","上海-静安","面议"
"6","上海畅启软件有限公司","高级Java开发工程师","上海-长宁","1.5万-2.6万"
"7","华为技术有限公司","Java","上海-浦东","面议"
"8","上海有大信息科技","C++开发工程师","上海-浦东","1.2万-1.8万"
"9","上海太屋网络科技有限公司","java开发","上海-徐汇","2万-3万"
"10","中科软科技股份有限公司","Java开发工程师","上海-浦东","1.5万-1.9万"
"11","上海信息人才服务有限公司","golang工程师","上海-浦东","1.6万-2万"
"12","上海登飞计算机科技有限公司","java项目经理","上海-徐汇","1.6万-2.8万"
"13","东华软件股份公司","中/高级软件开发工程师-浦发","上海-浦东","面议"
"14","央广云听文化传媒有限公司","java开发工程师","上海","2万-2.5万"
"15","中电金信软件有限公司","Java开发工程师","上海-浦东","1万-2万"
"16","华为技术有限公司","软件开发工程师","上海-浦东","面议"
"17","上海申铁杰能信息科技有限公司","上位机软件开发工程师","上海-静安","1.3万-1.8万"
"18","金桥信息","高级Java开发工程师（2023ZFH05）","上海","1.8万-2.4万"
"19","中科软科技股份有限公司","Java高级开发工程师","上海","1.2万-1.6万"
"20","上海太屋网络科技有限公司","java","上海-静安","1.2万-2.4万"
"21","上海坤亿信息技术有限公司","Java开发工程师","上海-长宁","1.4万-1.5万"
"22","法本信息","java【本科，金融经验优先】","上海-虹口","1.4万-1.8万"
"23","上海锐赢","Java开发工程师(保险公司驻场+K8S）","上海-虹口","1.6万-2.1万"
"24","上海春笛信息科技有限公司","全栈开发工程师","上海-浦东","1.7万-1.9万"
"25","东华软件股份公司","中/高级软件开发工程师-风控方向-浦发","上海-浦东","面议"
"26","上海新华传媒文化传播有限公司","Java开发工程师","上海-宝山","1.5万-2.5万"
"27","锐捷网络股份有限公司","平台开发工程师","上海-徐汇","1.8万-3.5万"
"28","上海微创软件股份有限公司","游戏go开发工程师","上海-浦东","1.5万-1.6万"
"29","博彦科技","Golang开发工程师","上海-徐汇","2万-3万"
"0","上海外高桥企业发展促进中心有限公司","java开发工程师","上海","1.8万-2.5万"
"1","上海柏维信息技术有限公司","java开发组长（出差）","上海-静安","1.7万-2.1万"
"2","北京路安迈普科技发展有限公司","软件开发工程师","上海-闵行","1万-2万"
"3","中电金信软件有限公司","初中高java开发工程师（银行项目）","上海-浦东","1.2万-2.1万"
"4","华为技术有限公司","Java开发工程师","上海","面议"
"5","柯莱特科技有限责任公司","java开发工程师","上海-浦东","1.8万-1.9万"
"6","深圳市嘉卉互联科技有限公司","java工程师","上海-浦东","1.5万-2.5万"
"7","上海微创软件股份有限公司","Golang开发工程师","上海-浦东","1.5万-1.6万"
"8","北京联龙博通电子商务技术有限公司","高级&资深java开发","上海-长宁","1.9万-2.3万"
"9","北京开科唯识技术股份有限公司深圳分公司","中级java开发工程师（上海）","上海-浦东","1.6万-1.7万"
"10","契约锁","Java开发工程师","上海-闵行","2万-3万"
"11","大连斯锐信息技术有限公司","Java开发工程师","上海-浦东","1.9万-2万"
"12","上海电机系统节能工程技术研究中心有限公司","mes开发全栈工程师","上海","1.8万-2.5万"
"13","浪潮集团","Java开发经理【企业金融】","上海-浦东","1.2万-2.4万"
"14","中科软科技股份有限公司","Java开发工程师","上海-虹口","8千-1.6万"
"15","上海太屋网络科技有限公司","java开发工程师","上海-徐汇","2万-2.8万"
"16","法本信息","中级java开发工程师（学信网本科）","上海-静安","1.5万-2万"
"17","中软国际","Java开发工程师（双休+年终）","上海-徐汇","面议"
"18","上海派拉软件股份有限公司","C++开发工程师","上海-浦东","2万-3.5万"
"19","万达信息","Java全栈技术高级开发工程师","上海-闵行","3万-3.5万"
"20","上海坤亿信息技术有限公司","JAVA（共享财务产品方向）","上海-嘉定","1.2万-1.4万"
"21","上海汉朔信息科技有限公司","java工程师","上海-浦东","1.3万-2万"
"22","上海共睿信息技术有限公司","java开发工程师","上海-浦东","1.5万-1.9万"
"23","申朴信息","Java开发工程师","上海-浦东","1.3万-2.4万"
"24","厦门至恒融兴信息技术股份有限公司","上海软件工程师（JAVA）-双休-技术新(J11777)","上海-浦东","1.5万-2万"
"25","上海知从科技有限公司","车联网软件工程师","上海","1万-1.5万"
"26","北京神州数字科技有限公司","Java开发工程师（兴业银行）","上海-浦东","1.3万-1.8万"
"27","厦门至恒融兴信息技术股份有限公司","JAVA开发-上海SH","上海-浦东","1.5万-2万"
"28","上海复深蓝软件股份有限公司","java中级开发【SaaS平台】","上海-浦东","1.5万-1.8万"
"29","昆仑太科(北京)技术股份有限公司","Java开发工程师","上海","1.4万-1.8万"
"0","中电金信软件有限公司","rpa工程师（Java）","上海-徐汇","1.2万-1.8万"
"1","上海复深蓝软件股份有限公司","Java开发【保险小程序】","上海-浦东","1.5万-1.8万"
"2","中征(北京)征信有限责任公司","技术管理1","上海-浦东","1万-2万"
"3","中电金信软件有限公司","Java开发工程师","上海-浦东","1.6万-1.9万"
"4","上海微创软件股份有限公司","Golang开发工程师","上海-浦东","1.5万-1.6万"
"5","天阳科技","中级Java开发工程师","上海-黄浦","1.5万-2.1万"
"6","格林豪泰酒店（中国）有限公司","资深Java工程师","上海-嘉定","2.5万-3万"
"7","博彦科技承德有限公司","大数据平台Java工程师","上海-浦东","1.5万-1.6万"
"8","厦门至恒融兴信息技术股份有限公司","Java开发工程师","上海-黄浦","1.3万-2万"
"9","万达信息","JAVA全栈高级开发工程师","上海-闵行","2万-3万"
"10","华为技术有限公司","软件开发工程师","上海-浦东","面议"
"11","长亮科技","Java中级开发工程师","上海-浦东","1.8万-2.2万"
"12","上海坤亿信息技术有限公司","中/高级java（企业级的应用系统迁移项目）","上海-浦东","1.5万-2万"
"13","先进数通","高级Java开发工程师","上海-浦东","1.5万-2.2万"
"14","金锐软件技术(杭州)有限公司","c/c++","上海-浦东","1.9万-2.4万"
"15","东华软件股份公司","数据开发工程师-浦发","上海-浦东","面议"
"16","大连斯锐信息技术有限公司","【双休长期驻场】Java","上海-虹口","1.5万-1.6万"
"17","易宝软件科技(南京)有限公司","Java工程师（基金证券项目经验）","上海-浦东","1.2万-1.4万"
"18","中科软科技股份有限公司","Java工程师","上海-虹口","1.4万-2.5万"
"19","拼多多","Java开发工程师","上海","3.5万-6万"
"20","新意科技","c++开发工程师","上海-普陀","1.5万-3万"
"21","上海卓畅信息技术有限公司","C#软件开发工程师","上海-浦东","1.7万-2.5万"
"22","永升物业","研发工程师-java","上海-闵行","1.8万-2.2万"
"23","中电金信软件有限公司","Java开发工程师","上海","1.5万-2.5万"
"24","上海汉升软件有限公司","Java工程师","上海-徐汇","1.2万-1.8万"
"25","上海倍通医药科技咨询有限公司","高级java工程师-SH","上海-黄浦","1.8万-2.8万"
"26","上海太屋网络科技有限公司","java开发工程师","上海-徐汇","2万-2.5万"
"27","上海云瀚科技股份有限公司","高级Java开发工程师","上海-徐汇","1.8万-3万"
"28","上海锐赢","高级java开发工程师（驻场+不加班）","上海-浦东","1.5万-1.8万"
"29","中电金信软件有限公司","Java开发（银行+双休）","上海-浦东","1.3万-2.1万"
